"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 27, 2013","2.8894","2.8596","2.9073","2.8561","21.21K","1.23%"
"Jun 28, 2013","2.8798","2.8840","2.9080","2.8569","6.66K","-0.33%"
"Jul 01, 2013","2.8736","2.8595","2.9019","2.8500","47.12K","-0.22%"
"Jul 02, 2013","2.9014","2.8777","2.9088","2.8688","46.05K","0.97%"
"Jul 03, 2013","2.9512","2.9067","2.9678","2.9067","52.22K","1.72%"
"Jul 04, 2013","2.9545","2.9540","2.9590","2.9310","-","0.11%"
"Jul 05, 2013","2.9897","2.9518","2.9999","2.9315","50.23K","1.19%"
"Jul 08, 2013","2.9801","2.9998","3.0000","2.9711","51.89K","-0.32%"
"Jul 09, 2013","2.9857","2.9747","2.9908","2.9661","46.46K","0.19%"
"Jul 10, 2013","3.0017","2.9859","3.0104","2.9797","53.15K","0.54%"
"Jul 11, 2013","2.9950","2.9945","3.0171","2.9840","49.75K","-0.22%"
"Jul 12, 2013","3.0294","2.9946","3.0418","2.9895","64.22K","1.15%"
"Jul 15, 2013","3.0261","3.0285","3.0412","3.0154","42.99K","-0.11%"
"Jul 16, 2013","3.0469","3.0305","3.0592","3.0235","48.70K","0.69%"
"Jul 17, 2013","3.0712","3.0465","3.0782","3.0291","45.82K","0.80%"
"Jul 18, 2013","3.1007","3.0796","3.1143","3.0682","49.84K","0.96%"
"Jul 19, 2013","3.0894","3.1172","3.1325","3.0645","41.78K","-0.36%"
"Jul 22, 2013","3.0664","3.0950","3.1132","3.0609","35.01K","-0.74%"
"Jul 23, 2013","3.0693","3.0721","3.0786","3.0418","27.53K","0.09%"
"Jul 24, 2013","3.0470","3.0726","3.0770","3.0235","31.01K","-0.73%"
"Jul 25, 2013","3.0350","3.0433","3.0470","3.0019","28.96K","-0.39%"
"Jul 26, 2013","3.0101","3.0301","3.0353","2.9963","25.23K","-0.82%"
"Jul 29, 2013","3.0162","3.0166","3.0355","3.0001","20.79K","0.20%"
"Jul 30, 2013","3.0067","3.0162","3.0175","2.9985","17.57K","-0.31%"
"Jul 31, 2013","3.0431","3.0097","3.0528","2.9794","6.09K","1.21%"
"Aug 01, 2013","3.0966","3.0565","3.1046","3.0515","44.41K","1.76%"
"Aug 02, 2013","3.0714","3.0975","3.1071","3.0589","44.95K","-0.81%"
"Aug 05, 2013","3.0522","3.0714","3.0855","3.0202","44.22K","-0.63%"
"Aug 06, 2013","3.0083","3.0476","3.0640","2.9957","60.21K","-1.44%"
"Aug 07, 2013","2.9642","3.0083","3.0120","2.9599","66.26K","-1.47%"
"Aug 08, 2013","2.9574","2.9660","2.9753","2.9193","53.08K","-0.23%"
"Aug 09, 2013","2.9935","2.9619","3.0011","2.9475","55.92K","1.22%"
"Aug 12, 2013","3.0209","2.9918","3.0304","2.9787","47.06K","0.92%"
"Aug 13, 2013","3.0471","3.0236","3.0611","3.0215","47.50K","0.87%"
"Aug 14, 2013","3.0478","3.0351","3.0549","3.0270","35.31K","0.02%"
"Aug 15, 2013","3.0728","3.0526","3.0829","3.0497","34.76K","0.82%"
"Aug 16, 2013","3.0831","3.0695","3.0920","3.0636","39.97K","0.34%"
"Aug 19, 2013","3.0710","3.0880","3.1057","3.0648","45.43K","-0.39%"
"Aug 20, 2013","3.0784","3.0680","3.0970","3.0423","39.27K","0.24%"
"Aug 21, 2013","3.0768","3.0774","3.0853","3.0591","28.53K","-0.05%"
"Aug 22, 2013","3.0699","3.0755","3.0909","3.0610","28.40K","-0.22%"
"Aug 23, 2013","3.0950","3.0718","3.1137","3.0651","28.81K","0.82%"
"Aug 26, 2013","3.0790","3.0996","3.1100","3.0723","22.08K","-0.52%"
"Aug 27, 2013","3.1609","3.0875","3.1670","3.0795","24.99K","2.66%"
"Aug 28, 2013","3.2083","3.1660","3.2160","3.1609","19.80K","1.50%"
"Aug 29, 2013","3.1849","3.1925","3.2254","3.1673","14.82K","-0.73%"
"Aug 30, 2013","3.1396","3.1706","3.1857","3.1228","4.37K","-1.42%"
"Sep 02, 2013","3.1397","3.1009","3.1530","3.0974","-","0.00%"
"Sep 03, 2013","3.1483","3.1275","3.1668","3.0947","54.24K","0.27%"
"Sep 04, 2013","3.1371","3.1464","3.1489","3.1200","36.55K","-0.36%"
