"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 22, 2012","932.25","942.00","942.00","926.13","-","-1.23%"
"Jul 23, 2012","891.88","932.13","933.50","889.50","-","-4.33%"
"Jul 24, 2012","863.38","891.75","902.63","852.88","-","-3.20%"
"Jul 25, 2012","893.00","863.63","908.75","863.25","-","3.43%"
"Jul 26, 2012","879.88","892.88","904.13","873.88","-","-1.47%"
"Jul 27, 2012","898.75","880.13","910.88","879.63","-","2.15%"
"Jul 29, 2012","909.88","908.13","912.88","903.13","-","1.24%"
"Jul 30, 2012","911.00","909.75","919.63","905.88","-","0.12%"
"Jul 31, 2012","892.63","911.13","919.38","886.38","-","-2.02%"
"Aug 01, 2012","881.63","893.25","897.00","861.88","-","-1.23%"
"Aug 02, 2012","861.50","881.50","883.38","856.13","-","-2.28%"
"Aug 03, 2012","891.13","861.63","906.88","860.75","-","3.44%"
"Aug 05, 2012","885.13","884.25","888.38","876.88","-","-0.67%"
"Aug 06, 2012","891.88","884.75","897.00","879.63","-","0.76%"
"Aug 07, 2012","887.50","892.00","904.63","883.63","-","-0.49%"
"Aug 08, 2012","899.75","887.13","902.13","869.50","-","1.38%"
"Aug 09, 2012","915.25","899.88","919.25","899.25","-","1.72%"
"Aug 10, 2012","887.00","915.13","930.88","880.88","-","-3.09%"
"Aug 12, 2012","880.75","883.25","885.13","879.00","-","-0.70%"
"Aug 13, 2012","859.38","880.50","882.88","855.00","-","-2.43%"
"Aug 14, 2012","845.63","859.50","865.88","838.75","-","-1.60%"
"Aug 15, 2012","846.75","845.50","850.63","840.63","-","0.13%"
"Aug 16, 2012","863.75","847.00","868.88","841.13","-","2.01%"
"Aug 17, 2012","873.88","863.63","879.75","863.13","-","1.17%"
"Aug 19, 2012","872.25","873.75","876.75","871.50","-","-0.19%"
"Aug 20, 2012","879.38","872.38","883.38","867.13","-","0.82%"
"Aug 21, 2012","896.88","879.25","904.63","878.25","-","1.99%"
"Aug 22, 2012","895.50","897.50","898.63","889.63","-","-0.15%"
"Aug 23, 2012","874.38","895.63","903.25","871.63","-","-2.36%"
"Aug 24, 2012","867.38","874.25","885.75","866.13","-","-0.80%"
"Aug 26, 2012","892.00","893.25","893.63","887.13","-","2.84%"
"Aug 27, 2012","878.75","892.25","899.13","878.75","-","-1.49%"
"Aug 28, 2012","875.88","878.63","888.88","871.50","-","-0.33%"
"Aug 29, 2012","902.25","876.00","908.13","874.13","-","3.01%"
"Aug 30, 2012","903.50","902.38","914.50","897.38","-","0.14%"
"Aug 31, 2012","888.63","903.38","905.88","881.13","-","-1.65%"
"Sep 04, 2012","886.50","892.00","903.88","881.13","-","-0.24%"
"Sep 05, 2012","867.88","886.38","887.13","865.63","-","-2.10%"
"Sep 06, 2012","890.75","867.75","894.38","867.63","-","2.64%"
"Sep 07, 2012","905.50","890.63","912.38","884.88","-","1.66%"
"Sep 09, 2012","908.63","902.75","909.88","901.38","-","0.35%"
"Sep 10, 2012","888.50","908.75","917.38","885.38","-","-2.21%"
"Sep 11, 2012","883.88","888.25","898.13","882.38","-","-0.52%"
"Sep 12, 2012","889.88","884.00","893.38","869.00","-","0.68%"
"Sep 13, 2012","901.38","890.00","904.88","885.75","-","1.29%"
"Sep 14, 2012","925.88","901.50","930.63","898.75","-","2.72%"
"Sep 16, 2012","916.13","921.75","926.63","915.13","-","-1.05%"
"Sep 17, 2012","883.63","916.25","918.38","876.38","-","-3.55%"
"Sep 18, 2012","866.75","883.88","887.63","860.88","-","-1.91%"
"Sep 19, 2012","885.00","867.50","885.88","866.63","-","2.11%"
"Sep 20, 2012","880.75","884.88","893.63","869.13","-","-0.48%"
"Sep 21, 2012","898.88","881.38","898.88","880.63","-","2.06%"
"Sep 23, 2012","902.63","896.25","906.88","896.25","-","0.42%"
"Sep 24, 2012","886.25","902.75","904.38","883.63","-","-1.81%"
"Sep 25, 2012","887.75","886.38","897.38","880.88","-","0.17%"
"Sep 26, 2012","872.88","887.63","888.75","866.63","-","-1.68%"
"Sep 27, 2012","855.88","872.75","875.50","849.38","-","-1.95%"
"Sep 28, 2012","899.38","855.75","906.50","850.75","-","5.08%"
"Sep 30, 2012","895.63","902.13","904.13","892.13","-","-0.42%"
"Oct 01, 2012","880.25","895.50","901.00","872.38","-","-1.72%"
"Oct 02, 2012","867.63","880.13","882.38","864.00","-","-1.43%"
"Oct 03, 2012","870.38","867.75","878.38","858.13","-","0.32%"
"Oct 04, 2012","872.25","870.25","882.63","867.00","-","0.22%"
"Oct 05, 2012","856.88","872.13","872.63","856.63","-","-1.76%"
"Oct 07, 2012","858.88","856.88","859.25","855.38","-","0.23%"
"Oct 08, 2012","862.50","858.63","867.13","856.75","-","0.42%"
"Oct 09, 2012","864.25","862.88","873.63","862.75","-","0.20%"
"Oct 10, 2012","868.75","864.38","876.63","863.63","-","0.52%"
"Oct 11, 2012","882.38","868.63","893.88","859.50","-","1.57%"
"Oct 12, 2012","856.88","882.25","884.38","853.38","-","-2.89%"
"Oct 14, 2012","852.88","856.88","860.13","852.13","-","-0.47%"
"Oct 15, 2012","856.13","852.63","857.25","841.63","-","0.38%"
"Oct 16, 2012","846.50","856.00","857.50","843.88","-","-1.12%"
"Oct 17, 2012","856.25","846.38","857.63","845.63","-","1.15%"
"Oct 18, 2012","868.50","856.38","875.88","855.75","-","1.43%"
"Oct 19, 2012","871.13","868.38","885.25","866.38","-","0.30%"
"Oct 21, 2012","873.88","873.38","876.25","871.63","-","0.32%"
"Oct 22, 2012","877.13","873.88","884.38","871.38","-","0.37%"
"Oct 23, 2012","867.38","877.00","878.13","860.13","-","-1.11%"
"Oct 24, 2012","878.38","867.50","894.75","865.75","-","1.27%"
"Oct 25, 2012","874.75","879.13","888.63","871.38","-","-0.41%"
"Oct 26, 2012","864.00","874.88","878.13","863.38","-","-1.23%"
"Oct 28, 2012","861.25","863.88","864.25","860.88","-","-0.32%"
"Oct 29, 2012","857.75","861.38","871.25","857.13","-","-0.41%"
"Oct 30, 2012","860.13","857.50","866.38","852.88","-","0.28%"
"Oct 31, 2012","866.88","860.00","874.13","859.50","-","0.78%"
"Nov 01, 2012","865.25","867.38","877.38","861.63","-","-0.19%"
"Nov 02, 2012","866.25","865.13","873.63","859.25","-","0.12%"
"Nov 04, 2012","867.75","865.38","868.50","863.38","-","0.17%"
"Nov 05, 2012","872.00","867.88","875.63","863.63","-","0.49%"
"Nov 06, 2012","876.13","872.13","879.63","870.25","-","0.47%"
"Nov 07, 2012","889.38","876.38","896.63","870.75","-","1.51%"
"Nov 08, 2012","900.63","889.63","904.88","886.88","-","1.26%"
"Nov 09, 2012","887.25","900.75","911.63","884.13","-","-1.49%"
"Nov 11, 2012","883.88","885.75","885.88","882.63","-","-0.38%"
"Nov 12, 2012","858.63","883.75","884.75","855.13","-","-2.86%"
"Nov 13, 2012","854.25","858.88","864.38","843.63","-","-0.51%"
"Nov 14, 2012","847.63","854.63","857.88","845.88","-","-0.78%"
"Nov 15, 2012","846.00","847.50","856.38","843.50","-","-0.19%"
"Nov 16, 2012","837.13","846.13","849.63","829.63","-","-1.05%"
"Nov 18, 2012","837.63","836.25","838.75","835.88","-","0.06%"
"Nov 19, 2012","843.38","837.88","847.88","836.88","-","0.69%"
"Nov 20, 2012","843.88","843.63","849.63","837.50","-","0.06%"
"Nov 21, 2012","845.13","843.75","849.38","841.13","-","0.15%"
"Nov 23, 2012","847.13","850.00","853.13","846.13","-","0.24%"
"Nov 25, 2012","859.75","863.13","863.13","858.50","-","1.49%"
"Nov 26, 2012","864.50","859.88","868.75","859.50","-","0.55%"
"Nov 27, 2012","886.00","864.38","888.88","864.38","-","2.49%"
"Nov 28, 2012","886.88","886.13","895.13","879.88","-","0.10%"
"Nov 29, 2012","885.50","887.00","894.88","880.88","-","-0.16%"
"Nov 30, 2012","863.50","885.38","885.50","862.63","-","-2.48%"
"Dec 02, 2012","863.50","863.50","863.50","863.50","-","0.00%"
"Dec 03, 2012","861.25","869.38","877.13","858.38","-","-0.26%"
"Dec 04, 2012","858.25","861.50","864.88","851.88","-","-0.35%"
"Dec 05, 2012","860.63","858.38","863.38","852.63","-","0.28%"
"Dec 06, 2012","860.50","860.50","864.13","853.13","-","-0.01%"
"Dec 07, 2012","860.00","860.38","864.63","853.13","-","-0.06%"
"Dec 09, 2012","857.63","861.50","861.88","857.00","-","-0.28%"
"Dec 10, 2012","847.88","857.88","861.88","846.88","-","-1.14%"
"Dec 11, 2012","823.88","848.13","848.63","816.13","-","-2.83%"
"Dec 12, 2012","812.88","824.00","825.38","809.13","-","-1.34%"
"Dec 13, 2012","808.00","812.75","817.63","801.63","-","-0.60%"
"Dec 14, 2012","813.88","808.13","817.38","806.13","-","0.73%"
"Dec 16, 2012","814.88","815.88","818.63","813.38","-","0.12%"
"Dec 17, 2012","812.63","814.63","818.25","805.13","-","-0.28%"
"Dec 18, 2012","813.38","812.88","816.38","801.63","-","0.09%"
"Dec 19, 2012","807.13","813.50","822.63","802.13","-","-0.77%"
"Dec 20, 2012","792.25","806.75","808.38","782.88","-","-1.84%"
"Dec 21, 2012","791.88","792.38","798.63","789.88","-","-0.05%"
"Dec 23, 2012","794.50","794.25","796.13","793.75","-","0.33%"
"Dec 24, 2012","794.13","794.63","796.13","791.38","-","-0.05%"
"Dec 26, 2012","775.88","794.13","794.88","773.88","-","-2.30%"
"Dec 27, 2012","776.88","775.75","777.63","764.63","-","0.13%"
"Dec 28, 2012","778.38","777.00","784.38","767.13","-","0.19%"
"Dec 30, 2012","775.00","778.63","778.63","774.63","-","-0.43%"
"Dec 31, 2012","778.50","775.13","779.88","767.88","-","0.45%"
"Jan 02, 2013","758.88","786.88","787.38","752.63","-","-2.52%"
"Jan 03, 2013","754.25","758.75","761.13","750.25","-","-0.61%"
"Jan 04, 2013","748.88","754.38","757.63","739.88","-","-0.71%"
"Jan 06, 2013","748.25","749.50","749.50","746.50","-","-0.08%"
"Jan 07, 2013","752.25","748.13","760.25","743.63","-","0.53%"
"Jan 08, 2013","750.88","752.13","759.13","749.63","-","-0.18%"
"Jan 09, 2013","749.63","751.00","756.88","745.13","-","-0.17%"
"Jan 10, 2013","746.00","749.75","756.13","744.13","-","-0.48%"
"Jan 11, 2013","757.88","745.88","771.75","736.38","-","1.59%"
"Jan 13, 2013","767.50","761.75","767.50","760.88","-","1.27%"
"Jan 14, 2013","770.25","767.63","776.63","763.50","-","0.36%"
"Jan 15, 2013","783.38","769.88","789.38","769.13","-","1.70%"
"Jan 16, 2013","786.75","783.25","790.63","777.13","-","0.43%"
"Jan 17, 2013","785.38","786.63","787.88","776.38","-","-0.17%"
"Jan 18, 2013","790.50","785.50","793.63","778.88","-","0.65%"
"Jan 20, 2013","790.50","790.50","790.50","790.50","-","0.00%"
"Jan 22, 2013","776.38","794.88","799.63","776.13","-","-1.79%"
"Jan 23, 2013","772.88","776.13","784.88","771.13","-","-0.45%"
"Jan 24, 2013","771.38","772.63","774.88","763.13","-","-0.19%"
"Jan 25, 2013","775.88","771.25","780.63","764.38","-","0.58%"
"Jan 27, 2013","779.50","778.63","780.38","777.38","-","0.47%"
"Jan 28, 2013","778.38","779.63","782.88","770.88","-","-0.14%"
"Jan 29, 2013","773.88","778.25","784.88","773.75","-","-0.58%"
"Jan 30, 2013","786.75","773.75","788.88","771.88","-","1.66%"
"Jan 31, 2013","781.63","787.13","790.88","773.88","-","-0.65%"
"Feb 01, 2013","766.13","781.50","789.88","764.63","-","-1.98%"
"Feb 03, 2013","765.88","768.25","768.38","764.25","-","-0.03%"
"Feb 04, 2013","765.38","766.13","773.38","761.13","-","-0.07%"
"Feb 05, 2013","757.63","765.50","766.13","751.13","-","-1.01%"
"Feb 06, 2013","759.75","757.75","763.88","746.63","-","0.28%"
"Feb 07, 2013","756.75","759.88","764.25","752.88","-","-0.39%"
"Feb 08, 2013","756.13","756.63","770.63","753.13","-","-0.08%"
"Feb 10, 2013","757.88","757.00","759.00","753.50","-","0.23%"
"Feb 11, 2013","741.88","757.63","757.63","740.88","-","-2.11%"
"Feb 12, 2013","734.25","741.75","744.13","725.63","-","-1.03%"
"Feb 13, 2013","737.75","734.38","737.75","722.88","-","0.48%"
"Feb 14, 2013","734.38","737.63","740.63","725.13","-","-0.46%"
"Feb 15, 2013","742.00","734.63","744.38","733.88","-","1.04%"
"Feb 19, 2013","732.75","746.63","747.38","726.38","-","-1.25%"
"Feb 20, 2013","736.88","732.63","740.63","727.88","-","0.56%"
"Feb 21, 2013","723.00","736.75","737.38","719.63","-","-1.88%"
"Feb 22, 2013","713.88","722.63","729.63","713.88","-","-1.26%"
"Feb 24, 2013","720.13","718.25","720.88","715.88","-","0.88%"
"Feb 25, 2013","705.88","720.38","722.13","704.13","-","-1.98%"
"Feb 26, 2013","711.88","705.75","711.88","698.13","-","0.85%"
"Feb 27, 2013","712.00","712.50","721.88","710.13","-","0.02%"
"Feb 28, 2013","716.38","712.13","722.88","711.13","-","0.61%"
"Mar 01, 2013","720.38","716.50","726.38","708.13","-","0.56%"
"Mar 03, 2013","719.00","721.13","721.63","718.63","-","-0.19%"
"Mar 04, 2013","703.50","719.13","722.38","697.88","-","-2.16%"
"Mar 05, 2013","705.25","703.38","708.63","701.13","-","0.25%"
"Mar 06, 2013","683.25","705.38","706.88","681.25","-","-3.12%"
"Mar 07, 2013","695.63","683.13","696.38","681.63","-","1.81%"
"Mar 08, 2013","696.38","695.38","702.00","687.50","-","0.11%"
"Mar 10, 2013","699.38","696.00","699.75","695.13","-","0.43%"
"Mar 11, 2013","700.75","699.25","707.88","695.13","-","0.20%"
"Mar 12, 2013","703.00","700.88","706.38","695.75","-","0.32%"
"Mar 13, 2013","712.25","702.88","712.75","697.25","-","1.32%"
"Mar 14, 2013","724.88","711.88","725.38","707.88","-","1.77%"
"Mar 15, 2013","723.13","724.63","724.88","717.63","-","-0.24%"
"Mar 17, 2013","716.63","720.75","721.38","716.00","-","-0.90%"
"Mar 18, 2013","714.13","716.38","719.25","705.75","-","-0.35%"
"Mar 19, 2013","727.38","714.38","727.63","709.38","-","1.86%"
"Mar 20, 2013","733.63","727.25","736.63","723.13","-","0.86%"
"Mar 21, 2013","728.38","733.50","736.38","726.25","-","-0.72%"
"Mar 22, 2013","729.38","728.50","731.38","715.63","-","0.14%"
"Mar 24, 2013","730.00","729.63","730.13","728.38","-","0.09%"
"Mar 25, 2013","726.13","729.88","730.38","722.63","-","-0.53%"
"Mar 26, 2013","729.63","726.38","732.50","723.63","-","0.48%"
"Mar 27, 2013","736.00","729.50","740.63","728.75","-","0.87%"
"Mar 28, 2013","688.25","735.88","741.38","682.88","-","-6.49%"
"Mar 31, 2013","684.50","682.88","688.00","681.25","-","-0.54%"
"Apr 01, 2013","667.38","684.88","685.00","660.25","-","-2.50%"
"Apr 02, 2013","674.38","667.38","676.25","664.63","-","1.05%"
"Apr 03, 2013","701.88","674.00","705.38","670.88","-","4.08%"
"Apr 04, 2013","692.50","701.75","701.88","684.63","-","-1.34%"
"Apr 05, 2013","699.38","692.38","700.38","689.38","-","0.99%"
"Apr 08, 2013","711.75","700.00","715.88","700.00","-","1.77%"
"Apr 09, 2013","707.25","713.13","714.13","704.38","-","-0.63%"
"Apr 10, 2013","696.88","706.13","712.75","688.88","-","-1.47%"
"Apr 11, 2013","698.50","697.38","705.63","693.75","-","0.23%"
"Apr 12, 2013","714.13","699.00","715.88","698.50","-","2.24%"
"Apr 15, 2013","692.63","715.00","715.00","688.63","-","-3.01%"
"Apr 16, 2013","703.63","692.88","703.63","689.88","-","1.59%"
"Apr 17, 2013","703.38","703.75","715.38","698.63","-","-0.04%"
"Apr 18, 2013","704.13","705.38","711.75","696.13","-","0.11%"
"Apr 19, 2013","708.38","703.63","711.38","697.63","-","0.60%"
"Apr 22, 2013","702.13","708.13","708.13","691.38","-","-0.88%"
"Apr 23, 2013","697.88","702.88","703.50","690.38","-","-0.61%"
"Apr 24, 2013","690.25","697.75","698.63","688.63","-","-1.09%"
"Apr 25, 2013","701.63","690.50","705.38","690.50","-","1.65%"
"Apr 26, 2013","686.88","701.50","701.50","686.88","-","-2.10%"
"Apr 29, 2013","715.25","696.50","719.63","695.38","-","4.13%"
"Apr 30, 2013","730.25","716.25","736.63","705.13","-","2.10%"
"May 01, 2013","719.63","731.50","731.50","713.38","-","-1.45%"
"May 02, 2013","729.25","720.63","729.63","717.88","-","1.34%"
"May 03, 2013","721.75","727.63","734.88","716.63","-","-1.03%"
"May 06, 2013","702.25","713.75","714.63","700.63","-","-2.70%"
"May 07, 2013","707.63","704.50","710.38","698.38","-","0.77%"
"May 08, 2013","705.50","707.88","712.63","700.13","-","-0.30%"
"May 09, 2013","724.13","704.88","727.50","702.88","-","2.64%"
"May 10, 2013","703.50","722.63","724.00","702.38","-","-2.85%"
"May 13, 2013","709.38","701.88","718.63","701.63","-","0.84%"
"May 14, 2013","712.38","709.25","716.63","706.88","-","0.42%"
"May 15, 2013","693.88","710.88","711.13","692.63","-","-2.60%"
"May 16, 2013","688.88","694.13","698.88","681.63","-","-0.72%"
"May 17, 2013","682.63","688.38","689.63","680.63","-","-0.91%"
"May 20, 2013","686.25","681.38","688.00","674.63","-","0.53%"
"May 21, 2013","679.88","683.38","684.13","674.13","-","-0.93%"
"May 22, 2013","686.88","680.50","692.63","680.13","-","1.03%"
"May 23, 2013","705.00","687.63","708.88","687.13","-","2.64%"
"May 24, 2013","696.38","704.38","707.25","696.38","-","-1.22%"
"May 28, 2013","693.50","697.88","704.88","687.88","-","-0.41%"
"May 29, 2013","700.38","693.50","703.88","688.88","-","0.99%"
"May 30, 2013","697.88","699.13","702.25","687.63","-","-0.36%"
"May 31, 2013","706.63","697.38","707.38","692.88","-","1.25%"
"Jun 03, 2013","709.38","707.75","714.38","692.63","-","0.39%"
"Jun 04, 2013","709.63","707.50","712.88","700.13","-","0.04%"
"Jun 05, 2013","701.38","710.50","712.38","701.13","-","-1.16%"
"Jun 06, 2013","698.50","701.63","706.13","693.63","-","-0.41%"
"Jun 07, 2013","696.25","696.88","703.13","694.38","-","-0.32%"
"Jun 10, 2013","690.25","693.25","693.50","680.63","-","-0.86%"
"Jun 11, 2013","696.13","690.13","699.63","686.88","-","0.85%"
"Jun 12, 2013","681.88","694.25","696.63","679.13","-","-2.05%"
"Jun 13, 2013","685.63","683.38","686.63","675.13","-","0.55%"
"Jun 14, 2013","681.13","685.50","685.50","676.63","-","-0.66%"
"Jun 17, 2013","683.38","677.88","688.63","674.75","-","0.33%"
"Jun 18, 2013","686.88","681.50","689.38","680.88","-","0.51%"
"Jun 19, 2013","705.13","684.50","710.63","682.63","-","2.66%"
"Jun 20, 2013","699.88","703.88","707.63","695.13","-","-0.74%"
"Jun 21, 2013","697.88","700.38","704.38","696.13","-","-0.29%"
"Jun 24, 2013","687.75","700.88","701.75","685.13","-","-1.45%"
"Jun 25, 2013","685.13","687.88","694.63","684.88","-","-0.38%"
"Jun 26, 2013","676.63","684.75","690.13","676.13","-","-1.24%"
"Jun 27, 2013","672.88","677.00","683.13","672.88","-","-0.55%"
"Jun 28, 2013","656.88","673.13","678.13","656.13","-","-2.38%"
"Jul 01, 2013","656.63","655.50","663.75","652.88","-","-0.04%"
"Jul 02, 2013","656.38","656.00","667.88","652.38","-","-0.04%"
"Jul 03, 2013","666.00","658.13","671.38","658.13","-","1.47%"
"Jul 04, 2013","666.00","666.00","666.00","666.00","-","0.00%"
"Jul 05, 2013","659.88","670.88","672.38","659.38","-","-0.92%"
"Jul 08, 2013","662.38","659.00","671.25","659.00","-","0.38%"
"Jul 09, 2013","676.38","662.88","682.63","662.50","-","2.11%"
"Jul 10, 2013","678.13","676.13","682.13","668.63","-","0.26%"
"Jul 11, 2013","682.38","679.13","692.88","676.00","-","0.63%"
"Jul 12, 2013","681.00","683.13","687.50","679.88","-","-0.20%"
"Jul 15, 2013","669.50","677.13","677.63","667.63","-","-1.69%"
"Jul 16, 2013","669.25","671.50","681.25","665.63","-","-0.04%"
"Jul 17, 2013","665.25","669.50","674.00","664.13","-","-0.60%"
"Jul 18, 2013","661.13","664.25","667.13","656.63","-","-0.62%"
"Jul 19, 2013","663.88","660.88","669.88","658.13","-","0.42%"
"Jul 22, 2013","659.88","666.38","667.75","655.13","-","-0.60%"
"Jul 23, 2013","654.63","659.25","659.38","650.63","-","-0.80%"
"Jul 24, 2013","653.13","653.88","661.63","653.13","-","-0.23%"
"Jul 25, 2013","648.38","652.63","656.38","648.13","-","-0.73%"
"Jul 26, 2013","649.25","648.75","657.38","648.13","-","0.13%"
"Jul 29, 2013","651.13","650.38","655.88","648.63","-","0.29%"
"Jul 30, 2013","656.00","650.38","662.38","650.13","-","0.75%"
"Jul 31, 2013","663.63","654.38","665.50","653.63","-","1.16%"
"Aug 01, 2013","659.13","663.38","667.38","648.38","-","-0.68%"
"Aug 02, 2013","660.25","657.75","667.13","656.50","-","0.17%"
"Aug 05, 2013","645.25","659.50","665.38","641.63","-","-2.27%"
"Aug 06, 2013","650.00","646.13","651.00","642.38","-","0.74%"
"Aug 07, 2013","643.88","650.25","652.88","639.13","-","-0.94%"
"Aug 08, 2013","641.13","642.50","647.88","640.00","-","-0.43%"
"Aug 09, 2013","633.63","642.00","644.88","630.63","-","-1.17%"
"Aug 12, 2013","635.25","633.25","644.88","630.13","-","0.26%"
"Aug 13, 2013","627.50","635.88","643.38","626.38","-","-1.22%"
"Aug 14, 2013","630.38","626.63","631.75","623.13","-","0.46%"
"Aug 15, 2013","637.63","631.13","641.13","629.13","-","1.15%"
"Aug 16, 2013","631.50","637.75","641.13","626.63","-","-0.96%"
"Aug 19, 2013","640.50","636.50","642.38","635.25","-","1.43%"
"Aug 20, 2013","634.50","641.38","643.75","634.13","-","-0.94%"
"Aug 21, 2013","638.38","635.13","646.63","634.38","-","0.61%"
"Aug 22, 2013","630.50","640.38","640.38","629.88","-","-1.23%"
"Aug 23, 2013","633.75","629.00","637.88","628.50","-","0.52%"
"Aug 26, 2013","667.13","651.88","676.38","651.63","-","5.27%"
"Aug 27, 2013","663.25","666.13","670.25","661.13","-","-0.58%"
"Aug 28, 2013","660.38","665.13","669.38","658.63","-","-0.43%"
"Aug 29, 2013","654.38","660.25","663.50","652.13","-","-0.91%"
"Aug 30, 2013","654.88","654.13","658.63","650.38","-","0.08%"
"Sep 03, 2013","647.50","663.00","663.63","645.38","-","-1.13%"
"Sep 04, 2013","646.38","647.25","647.25","640.13","-","-0.17%"
"Sep 05, 2013","639.38","645.75","646.25","637.13","-","-1.08%"
"Sep 06, 2013","647.63","639.13","652.88","638.25","-","1.29%"
"Sep 09, 2013","640.88","648.38","651.38","639.63","-","-1.04%"
"Sep 10, 2013","646.25","641.50","648.13","640.13","-","0.84%"
"Sep 11, 2013","647.88","647.63","652.13","642.13","-","0.25%"
"Sep 12, 2013","652.88","648.13","654.13","637.50","-","0.77%"
"Sep 13, 2013","640.50","652.63","652.63","640.13","-","-1.90%"
"Sep 16, 2013","640.88","641.13","648.63","638.63","-","0.06%"
"Sep 17, 2013","642.50","641.63","651.00","641.38","-","0.25%"
"Sep 18, 2013","645.50","642.38","647.88","642.00","-","0.47%"
"Sep 19, 2013","656.25","647.38","662.38","646.63","-","1.67%"
"Sep 20, 2013","645.88","656.63","659.13","643.88","-","-1.58%"
"Sep 23, 2013","653.88","646.13","656.63","645.38","-","1.24%"
"Sep 24, 2013","657.63","653.75","659.88","649.63","-","0.57%"
"Sep 25, 2013","669.63","657.88","674.88","657.88","-","1.82%"
"Sep 26, 2013","678.63","670.13","678.88","668.63","-","1.34%"
"Sep 27, 2013","681.13","677.63","685.38","675.50","-","0.37%"
"Sep 30, 2013","679.13","681.00","694.00","676.88","-","-0.29%"
"Oct 01, 2013","683.38","678.13","683.38","672.63","-","0.63%"
"Oct 02, 2013","686.00","681.00","689.63","678.00","-","0.38%"
"Oct 03, 2013","688.63","685.75","697.88","685.50","-","0.38%"
"Oct 04, 2013","686.63","688.75","692.63","684.38","-","-0.29%"
"Oct 07, 2013","695.00","686.88","696.13","686.50","-","1.22%"
"Oct 08, 2013","693.13","694.13","699.63","688.13","-","-0.27%"
"Oct 09, 2013","690.13","692.50","694.63","687.38","-","-0.43%"
"Oct 10, 2013","685.00","691.13","695.63","684.13","-","-0.74%"
"Oct 11, 2013","692.00","684.63","695.38","682.38","-","1.02%"
"Oct 14, 2013","691.88","691.63","696.13","686.38","-","-0.02%"
"Oct 15, 2013","685.63","691.88","693.63","685.38","-","-0.90%"
"Oct 16, 2013","681.13","686.13","687.88","678.38","-","-0.66%"
"Oct 17, 2013","685.63","681.25","693.13","680.75","-","0.66%"
"Oct 18, 2013","705.25","686.38","706.38","686.13","-","2.86%"
"Oct 21, 2013","698.88","706.13","711.13","694.13","-","-0.90%"
"Oct 22, 2013","700.63","699.13","704.13","696.13","-","0.25%"
"Oct 23, 2013","701.75","700.75","710.38","699.75","-","0.16%"
"Oct 24, 2013","696.50","701.25","707.88","696.13","-","-0.75%"
"Oct 25, 2013","691.63","696.38","701.88","690.38","-","-0.70%"
"Oct 28, 2013","680.88","688.88","691.13","680.88","-","-1.55%"
"Oct 29, 2013","681.75","681.25","684.63","676.38","-","0.13%"
"Oct 30, 2013","674.13","684.88","686.00","674.13","-","-1.12%"
"Oct 31, 2013","667.38","675.13","676.88","667.13","-","-1.00%"
"Nov 01, 2013","667.13","667.75","672.13","664.63","-","-0.04%"
"Nov 04, 2013","663.38","666.50","671.38","662.13","-","-0.56%"
"Nov 05, 2013","656.50","662.63","665.13","655.25","-","-1.04%"
"Nov 06, 2013","653.63","657.00","660.38","652.38","-","-0.44%"
"Nov 07, 2013","653.38","654.00","657.13","652.38","-","-0.04%"
"Nov 08, 2013","648.00","653.50","657.75","645.50","-","-0.82%"
"Nov 11, 2013","646.25","651.13","659.38","646.00","-","-0.27%"
"Nov 12, 2013","645.00","647.00","651.88","644.88","-","-0.19%"
"Nov 13, 2013","645.25","646.38","648.88","643.63","-","0.04%"
"Nov 14, 2013","644.88","645.88","652.88","644.38","-","-0.06%"
"Nov 15, 2013","643.75","646.00","648.38","642.88","-","-0.17%"
"Nov 18, 2013","642.38","646.25","649.63","642.38","-","-0.21%"
"Nov 19, 2013","650.00","642.75","651.13","642.75","-","1.19%"
"Nov 20, 2013","646.50","650.00","654.63","646.38","-","-0.54%"
"Nov 21, 2013","648.63","647.88","653.38","647.38","-","0.33%"
"Nov 22, 2013","649.00","649.38","653.63","648.63","-","0.06%"
"Nov 24, 2013","656.25","656.25","656.25","656.25","-","1.12%"
"Nov 25, 2013","659.50","658.63","662.38","657.38","-","0.50%"
"Nov 26, 2013","655.75","659.00","660.63","653.38","-","-0.57%"
"Nov 27, 2013","664.63","656.63","666.88","656.38","-","1.35%"
"Nov 29, 2013","668.25","668.50","670.63","665.13","-","0.55%"
"Dec 02, 2013","662.88","668.88","674.63","660.63","-","-0.80%"
"Dec 03, 2013","668.88","663.88","669.13","662.13","-","0.91%"
"Dec 04, 2013","662.00","668.38","672.13","661.38","-","-1.03%"
"Dec 05, 2013","651.63","662.63","662.88","650.63","-","-1.57%"
"Dec 06, 2013","650.75","652.13","654.88","649.38","-","-0.13%"
"Dec 09, 2013","650.50","651.63","657.13","649.38","-","-0.04%"
"Dec 10, 2013","639.50","649.88","652.13","635.13","-","-1.69%"
"Dec 11, 2013","641.13","639.88","643.38","635.38","-","0.25%"
"Dec 12, 2013","633.38","641.00","642.50","630.38","-","-1.21%"
"Dec 13, 2013","629.13","633.38","634.88","626.88","-","-0.67%"
"Dec 16, 2013","621.63","628.63","628.63","621.13","-","-1.19%"
"Dec 17, 2013","618.88","622.38","626.63","618.88","-","-0.44%"
"Dec 18, 2013","612.38","618.63","618.88","612.38","-","-1.05%"
