"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 24, 2012","802.25","808.50","817.00","800.00","56.73K","-0.80%"
"Aug 26, 2012","813.75","813.38","815.63","808.88","-","1.43%"
"Aug 27, 2012","794.50","806.25","811.00","794.00","40.55K","-2.37%"
"Aug 28, 2012","789.50","795.00","798.75","788.25","57.01K","-0.63%"
"Aug 29, 2012","810.25","789.75","812.00","787.75","53.93K","2.63%"
"Aug 30, 2012","811.50","810.75","819.00","807.00","51.00K","0.15%"
"Aug 31, 2012","802.75","811.00","813.75","796.00","12.64K","-1.08%"
"Sep 04, 2012","807.00","805.00","818.25","800.00","4.71K","0.53%"
"Sep 05, 2012","789.75","805.50","807.25","789.00","8.44K","-2.14%"
"Sep 06, 2012","797.25","792.00","800.25","787.25","3.78K","0.95%"
"Sep 07, 2012","795.00","795.00","801.25","790.00","3.00K","-0.28%"
"Sep 09, 2012","797.13","798.13","799.38","793.63","-","0.27%"
"Sep 10, 2012","781.00","793.50","800.75","779.00","2.69K","-2.02%"
"Sep 11, 2012","782.25","781.00","786.00","778.25","2.09K","0.16%"
"Sep 12, 2012","771.00","782.50","786.25","761.50","1.61K","-1.44%"
"Sep 13, 2012","776.75","768.25","778.00","766.25","1.12K","0.75%"
"Sep 14, 2012","777.50","776.50","792.00","775.50","0.39K","0.10%"
"Sep 16, 2012","775.88","780.63","780.63","775.38","-","-0.21%"
"Sep 17, 2012","748.00","780.75","781.00","747.00","160.25K","-3.59%"
"Sep 18, 2012","740.00","748.25","754.00","739.00","172.65K","-1.07%"
"Sep 19, 2012","756.50","740.25","759.25","739.50","141.54K","2.23%"
"Sep 20, 2012","746.00","755.00","757.50","739.00","161.68K","-1.39%"
"Sep 21, 2012","748.25","745.50","754.50","744.50","128.16K","0.30%"
"Sep 23, 2012","747.50","746.88","751.13","746.63","-","-0.10%"
"Sep 24, 2012","744.75","746.75","751.25","736.25","118.91K","-0.37%"
"Sep 25, 2012","743.75","743.50","749.25","739.00","89.28K","-0.13%"
"Sep 26, 2012","724.75","743.25","744.75","722.50","167.92K","-2.55%"
"Sep 27, 2012","716.25","725.00","726.75","711.50","166.28K","-1.17%"
"Sep 28, 2012","756.25","716.50","756.25","705.00","220.63K","5.58%"
"Sep 30, 2012","762.75","760.38","767.88","758.75","-","0.86%"
"Oct 01, 2012","756.75","760.25","768.50","751.50","169.21K","-0.79%"
"Oct 02, 2012","758.25","756.50","760.00","746.00","132.14K","0.20%"
"Oct 03, 2012","756.75","757.75","763.50","747.00","172.28K","-0.20%"
"Oct 04, 2012","757.00","756.50","767.50","753.00","115.90K","0.03%"
"Oct 05, 2012","748.00","756.50","758.25","746.25","107.83K","-1.19%"
"Oct 07, 2012","745.00","747.63","747.63","742.63","-","-0.40%"
"Oct 08, 2012","742.00","747.00","748.00","740.00","93.17K","-0.40%"
"Oct 09, 2012","742.00","741.75","748.50","740.25","94.82K","0.00%"
"Oct 10, 2012","736.75","742.00","743.50","732.25","120.75K","-0.71%"
"Oct 11, 2012","773.25","736.50","776.00","733.75","249.95K","4.95%"
"Oct 12, 2012","752.75","772.00","772.75","749.50","148.85K","-2.65%"
"Oct 14, 2012","744.63","751.88","751.88","743.25","-","-1.08%"
"Oct 15, 2012","737.25","751.50","751.50","732.50","123.03K","-0.99%"
"Oct 16, 2012","738.25","737.75","745.25","735.00","105.94K","0.14%"
"Oct 17, 2012","745.50","738.00","746.25","736.25","81.08K","0.98%"
"Oct 18, 2012","760.75","745.25","762.00","744.50","141.24K","2.05%"
"Oct 19, 2012","761.50","760.75","769.00","758.25","138.75K","0.10%"
"Oct 21, 2012","760.63","761.00","762.38","759.00","-","-0.11%"
"Oct 22, 2012","761.25","761.00","767.00","758.75","81.10K","0.08%"
"Oct 23, 2012","756.00","761.00","762.50","749.50","130.33K","-0.69%"
"Oct 24, 2012","754.50","756.00","763.50","751.50","157.21K","-0.20%"
"Oct 25, 2012","742.00","753.50","757.50","740.75","147.41K","-1.66%"
"Oct 26, 2012","737.75","742.00","744.75","737.00","112.04K","-0.57%"
"Oct 28, 2012","735.13","736.88","737.63","735.13","-","-0.36%"
"Oct 29, 2012","737.00","737.00","746.00","732.50","86.08K","0.26%"
"Oct 30, 2012","741.75","737.25","743.75","736.00","105.87K","0.64%"
"Oct 31, 2012","755.75","741.75","757.75","741.75","180.26K","1.89%"
"Nov 01, 2012","751.00","755.50","763.25","750.00","161.18K","-0.63%"
"Nov 02, 2012","739.50","750.00","751.50","736.00","175.13K","-1.53%"
"Nov 04, 2012","739.88","737.75","741.00","736.63","-","0.05%"
"Nov 05, 2012","735.50","737.50","745.00","733.00","123.79K","-0.59%"
"Nov 06, 2012","741.00","735.50","741.50","735.50","118.11K","0.75%"
"Nov 07, 2012","744.25","740.50","751.75","734.00","179.05K","0.44%"
"Nov 08, 2012","741.25","744.50","748.00","740.50","154.25K","-0.40%"
"Nov 09, 2012","738.75","741.00","755.00","733.50","260.27K","-0.34%"
"Nov 11, 2012","738.38","736.63","739.88","736.38","-","-0.05%"
"Nov 12, 2012","718.00","736.75","743.50","712.50","260.97K","-2.76%"
"Nov 13, 2012","723.50","717.50","725.75","710.50","232.44K","0.77%"
"Nov 14, 2012","725.75","723.00","729.25","720.25","153.65K","0.31%"
"Nov 15, 2012","721.25","725.75","727.75","720.25","112.56K","-0.62%"
"Nov 16, 2012","727.00","721.25","729.75","711.00","162.45K","0.80%"
"Nov 18, 2012","728.75","726.25","729.50","726.25","-","0.24%"
"Nov 19, 2012","738.75","726.50","741.25","726.25","156.75K","1.37%"
"Nov 20, 2012","743.25","738.75","747.25","734.25","145.85K","0.61%"
"Nov 21, 2012","741.00","743.00","747.00","738.00","108.01K","-0.30%"
"Nov 23, 2012","745.50","746.25","749.00","743.25","62.19K","0.61%"
"Nov 25, 2012","748.13","748.75","749.38","746.25","-","0.35%"
"Nov 26, 2012","747.25","744.75","753.00","741.75","133.41K","-0.12%"
"Nov 27, 2012","760.00","746.50","760.25","746.50","142.39K","1.71%"
"Nov 28, 2012","760.25","758.75","763.25","754.75","111.67K","0.03%"
"Nov 29, 2012","751.50","759.00","763.00","751.00","128.07K","-1.15%"
"Nov 30, 2012","748.00","752.50","752.50","742.00","44.92K","-0.47%"
"Dec 02, 2012","753.63","753.63","753.63","753.63","-","0.75%"
"Dec 03, 2012","749.00","752.00","759.00","744.25","12.17K","-0.61%"
"Dec 04, 2012","746.50","749.00","751.50","741.00","8.86K","-0.33%"
"Dec 05, 2012","753.25","747.00","754.75","745.50","8.85K","0.90%"
"Dec 06, 2012","747.75","752.75","753.50","744.50","3.38K","-0.73%"
"Dec 07, 2012","732.75","748.00","749.00","731.50","4.65K","-2.01%"
"Dec 09, 2012","733.38","735.13","736.13","733.13","-","0.09%"
"Dec 10, 2012","726.75","731.00","732.25","721.00","3.98K","-0.90%"
"Dec 11, 2012","724.25","727.00","731.25","720.00","3.07K","-0.34%"
"Dec 12, 2012","721.00","724.25","727.25","716.25","2.34K","-0.45%"
"Dec 13, 2012","712.25","721.00","724.00","709.25","2.35K","-1.21%"
"Dec 14, 2012","718.75","711.50","720.00","710.25","0.78K","0.91%"
"Dec 16, 2012","731.25","732.63","734.63","730.13","-","1.74%"
"Dec 17, 2012","724.00","732.00","734.75","721.25","85.03K","-0.99%"
"Dec 18, 2012","720.00","724.00","725.75","715.25","83.59K","-0.55%"
"Dec 19, 2012","703.00","721.25","723.00","701.50","158.53K","-2.36%"
"Dec 20, 2012","696.50","704.00","705.00","687.50","160.19K","-0.92%"
"Dec 21, 2012","702.00","697.00","704.75","696.75","67.20K","0.79%"
"Dec 23, 2012","703.88","703.13","706.13","703.13","-","0.27%"
"Dec 24, 2012","704.25","703.00","707.25","700.50","21.07K","0.05%"
"Dec 26, 2012","693.25","705.00","706.25","692.25","59.32K","-1.56%"
"Dec 27, 2012","691.50","693.25","695.50","689.25","64.28K","-0.25%"
"Dec 28, 2012","694.00","691.75","696.25","688.75","62.76K","0.36%"
"Dec 30, 2012","693.13","694.13","694.13","692.88","-","-0.13%"
"Dec 31, 2012","698.25","694.00","701.50","689.25","62.12K","0.74%"
"Jan 02, 2013","690.75","706.25","707.25","687.75","110.79K","-1.07%"
"Jan 03, 2013","689.25","690.75","694.75","685.00","108.07K","-0.22%"
"Jan 04, 2013","680.25","688.00","692.25","679.50","126.51K","-1.31%"
"Jan 06, 2013","681.63","680.75","682.63","679.38","-","0.20%"
"Jan 07, 2013","685.50","680.50","690.00","678.00","116.84K","0.57%"
"Jan 08, 2013","688.75","685.50","694.50","683.75","122.41K","0.47%"
"Jan 09, 2013","694.25","688.00","696.00","686.50","115.57K","0.80%"
"Jan 10, 2013","698.75","694.75","700.50","694.50","134.03K","0.65%"
"Jan 11, 2013","708.75","698.50","723.75","686.25","305.61K","1.43%"
"Jan 13, 2013","719.63","714.00","719.63","713.50","-","1.53%"
"Jan 14, 2013","724.00","713.75","726.75","713.00","173.52K","0.61%"
"Jan 15, 2013","730.50","723.50","734.50","722.00","175.27K","0.90%"
"Jan 16, 2013","731.25","730.00","735.00","724.50","155.13K","0.10%"
"Jan 17, 2013","724.50","731.25","734.00","722.50","114.28K","-0.92%"
"Jan 18, 2013","727.50","724.50","729.50","723.00","134.68K","0.41%"
"Jan 20, 2013","727.38","727.38","727.38","727.38","-","-0.02%"
"Jan 22, 2013","728.50","730.25","734.75","726.25","104.38K","0.15%"
"Jan 23, 2013","720.75","728.00","730.50","719.25","118.85K","-1.06%"
"Jan 24, 2013","724.25","720.25","726.00","714.50","128.86K","0.49%"
"Jan 25, 2013","720.75","725.00","727.50","717.50","110.65K","-0.48%"
"Jan 27, 2013","723.25","722.50","724.38","720.63","-","0.35%"
"Jan 28, 2013","729.25","722.75","729.75","719.00","101.03K","0.83%"
"Jan 29, 2013","729.50","728.50","732.50","727.50","109.08K","0.03%"
"Jan 30, 2013","740.25","729.00","741.00","725.50","152.25K","1.47%"
"Jan 31, 2013","740.50","739.25","744.50","734.25","163.80K","0.03%"
"Feb 01, 2013","736.00","740.25","746.25","735.00","159.08K","-0.61%"
"Feb 03, 2013","737.50","738.88","738.88","736.75","-","0.20%"
"Feb 04, 2013","734.25","738.50","741.75","730.75","102.03K","-0.44%"
"Feb 05, 2013","729.00","734.00","735.00","724.00","138.90K","-0.72%"
"Feb 06, 2013","722.50","729.25","729.50","720.50","117.53K","-0.89%"
"Feb 07, 2013","710.75","721.25","722.25","710.00","182.49K","-1.63%"
"Feb 08, 2013","709.00","710.50","720.75","706.75","244.57K","-0.25%"
"Feb 10, 2013","707.25","708.88","708.88","706.63","-","-0.25%"
"Feb 11, 2013","702.25","709.00","713.75","701.00","185.56K","-0.71%"
"Feb 12, 2013","696.25","702.25","703.25","691.50","202.09K","-0.85%"
"Feb 13, 2013","695.50","696.50","701.00","687.25","187.13K","-0.11%"
"Feb 14, 2013","694.75","695.75","699.25","690.00","133.47K","-0.11%"
"Feb 15, 2013","698.75","695.00","703.25","694.00","126.66K","0.58%"
"Feb 19, 2013","695.25","701.00","703.25","691.00","126.56K","-0.50%"
"Feb 20, 2013","700.50","696.75","701.50","693.25","140.77K","0.76%"
"Feb 21, 2013","690.75","700.00","701.25","690.00","137.03K","-1.39%"
"Feb 22, 2013","690.25","692.00","697.75","690.00","121.67K","-0.07%"
"Feb 24, 2013","686.63","684.38","687.63","682.38","-","-0.53%"
"Feb 25, 2013","693.50","690.00","695.50","687.50","110.97K","1.00%"
"Feb 26, 2013","705.00","693.50","705.75","691.75","125.54K","1.66%"
"Feb 27, 2013","709.50","705.00","711.25","702.50","117.89K","0.64%"
"Feb 28, 2013","719.50","709.50","722.00","709.50","42.72K","1.41%"
"Mar 01, 2013","724.25","719.50","726.50","716.00","14.20K","0.66%"
"Mar 03, 2013","709.25","707.13","709.38","707.13","-","-2.07%"
"Mar 04, 2013","723.00","724.25","730.50","715.25","8.02K","1.94%"
"Mar 05, 2013","732.00","723.00","733.50","722.75","6.35K","1.24%"
"Mar 06, 2013","708.00","732.25","732.25","707.50","6.06K","-3.28%"
"Mar 07, 2013","711.50","707.75","713.50","704.00","2.06K","0.49%"
"Mar 08, 2013","725.25","712.75","725.75","711.50","1.68K","1.93%"
"Mar 10, 2013","706.63","703.13","706.88","703.13","-","-2.57%"
"Mar 11, 2013","734.50","726.50","736.75","725.50","1.51K","3.94%"
"Mar 12, 2013","741.00","733.25","743.25","730.00","1.79K","0.88%"
"Mar 13, 2013","741.25","741.00","744.00","730.00","2.13K","0.03%"
"Mar 14, 2013","732.75","742.00","749.00","730.00","1.13K","-1.15%"
"Mar 15, 2013","717.00","716.00","719.75","712.25","100.02K","-2.15%"
"Mar 17, 2013","712.88","715.63","716.38","712.63","-","-0.58%"
"Mar 18, 2013","720.00","715.50","721.00","710.00","92.67K","1.00%"
"Mar 19, 2013","728.50","719.00","728.75","718.50","131.28K","1.18%"
"Mar 20, 2013","732.50","727.00","733.00","724.50","121.85K","0.55%"
"Mar 21, 2013","733.00","731.25","734.50","726.50","96.28K","0.07%"
"Mar 22, 2013","726.25","732.25","733.00","720.00","117.97K","-0.92%"
"Mar 24, 2013","728.63","725.63","728.88","725.63","-","0.33%"
"Mar 25, 2013","733.25","725.50","734.00","721.50","94.64K","0.63%"
"Mar 26, 2013","730.25","731.50","732.75","725.50","94.36K","-0.41%"
"Mar 27, 2013","735.25","730.00","737.75","727.75","115.15K","0.68%"
"Mar 28, 2013","695.25","734.00","736.25","695.25","207.05K","-5.44%"
"Mar 31, 2013","673.38","675.63","676.38","671.63","-","-3.15%"
"Apr 01, 2013","642.25","679.00","679.00","636.50","273.48K","-4.62%"
"Apr 02, 2013","640.50","647.00","653.75","634.00","197.04K","-0.27%"
"Apr 03, 2013","641.50","641.50","647.00","635.75","165.64K","0.16%"
"Apr 04, 2013","630.00","642.50","644.00","627.00","169.84K","-1.79%"
"Apr 05, 2013","629.00","630.00","635.75","626.50","152.29K","-0.16%"
"Apr 08, 2013","633.50","627.50","635.50","627.50","127.97K","0.72%"
"Apr 09, 2013","644.25","634.25","646.00","634.00","157.85K","1.70%"
"Apr 10, 2013","649.00","644.00","666.75","634.25","195.46K","0.74%"
"Apr 11, 2013","651.25","649.00","661.50","647.00","140.56K","0.35%"
"Apr 12, 2013","658.50","651.25","659.75","651.25","93.74K","1.11%"
"Apr 15, 2013","646.75","660.50","661.00","644.50","96.37K","-1.78%"
"Apr 16, 2013","663.25","645.00","664.00","641.00","112.62K","2.55%"
"Apr 17, 2013","660.50","662.75","665.25","656.50","99.18K","-0.41%"
"Apr 18, 2013","644.50","659.00","664.50","643.00","124.21K","-2.42%"
"Apr 19, 2013","652.00","645.25","652.75","642.75","67.43K","1.16%"
"Apr 22, 2013","645.75","649.50","649.50","640.50","66.98K","-0.96%"
"Apr 23, 2013","638.50","647.50","647.50","638.00","91.75K","-1.12%"
"Apr 24, 2013","639.50","638.50","644.75","636.00","84.14K","0.16%"
"Apr 25, 2013","645.25","639.50","647.00","638.50","53.90K","0.90%"
"Apr 26, 2013","644.00","645.00","645.00","638.50","78.52K","-0.19%"
"Apr 29, 2013","684.00","649.00","688.75","649.00","93.28K","6.21%"
"Apr 30, 2013","683.25","684.50","693.00","675.25","30.42K","-0.11%"
"May 01, 2013","681.75","679.50","686.25","671.00","10.24K","-0.22%"
"May 02, 2013","697.50","682.00","699.25","679.25","8.68K","2.31%"
"May 03, 2013","699.50","697.00","705.00","694.75","6.15K","0.29%"
"May 06, 2013","678.75","689.00","689.00","675.50","4.25K","-2.97%"
"May 07, 2013","676.50","682.00","683.75","674.75","4.15K","-0.33%"
"May 08, 2013","675.00","675.75","679.50","669.00","2.30K","-0.22%"
"May 09, 2013","694.50","675.00","698.00","672.25","2.38K","2.89%"
"May 10, 2013","687.75","693.00","699.25","672.00","3.81K","-0.97%"
"May 13, 2013","718.00","694.00","722.50","694.00","1.78K","4.40%"
"May 14, 2013","706.75","718.00","722.00","704.25","0.86K","-1.57%"
"May 15, 2013","650.75","652.00","659.75","645.00","78.50K","-7.92%"
"May 16, 2013","641.50","650.25","652.00","640.25","72.06K","-1.42%"
"May 17, 2013","652.75","641.75","656.00","638.25","98.93K","1.75%"
"May 20, 2013","649.50","652.00","660.75","642.75","88.24K","-0.50%"
"May 21, 2013","640.00","644.75","647.00","632.50","101.49K","-1.46%"
"May 22, 2013","658.50","640.25","659.25","637.75","119.11K","2.89%"
"May 23, 2013","662.00","658.00","669.75","653.00","115.61K","0.53%"
"May 24, 2013","657.25","660.50","664.75","655.50","83.48K","-0.72%"
"May 28, 2013","666.50","659.00","669.75","655.00","85.50K","1.41%"
"May 29, 2013","665.00","666.00","668.25","651.50","135.98K","-0.23%"
"May 30, 2013","654.25","663.75","667.25","649.50","103.45K","-1.62%"
"May 31, 2013","662.00","654.00","665.75","652.25","97.58K","1.18%"
"Jun 03, 2013","655.75","661.25","669.00","643.75","119.56K","-0.94%"
"Jun 04, 2013","660.50","655.50","664.25","648.00","90.52K","0.72%"
"Jun 05, 2013","660.75","660.75","667.00","658.50","99.33K","0.04%"
"Jun 06, 2013","663.25","660.00","664.50","655.50","73.05K","0.38%"
"Jun 07, 2013","666.25","662.75","674.00","659.50","122.08K","0.45%"
"Jun 10, 2013","650.00","661.25","664.50","648.50","122.28K","-2.44%"
"Jun 11, 2013","659.50","650.50","661.25","647.25","111.23K","1.46%"
"Jun 12, 2013","650.75","659.00","662.00","646.25","138.80K","-1.33%"
"Jun 13, 2013","643.50","652.00","653.00","640.50","125.19K","-1.11%"
"Jun 14, 2013","655.00","644.00","658.00","643.75","97.38K","1.79%"
"Jun 17, 2013","668.50","652.50","672.00","651.50","122.00K","2.06%"
"Jun 18, 2013","673.25","667.75","677.25","662.50","160.58K","0.71%"
"Jun 19, 2013","682.25","672.00","683.75","665.25","145.52K","1.34%"
"Jun 20, 2013","673.25","679.75","679.75","667.50","81.19K","-1.32%"
"Jun 21, 2013","661.75","673.00","673.75","660.25","90.42K","-1.71%"
"Jun 24, 2013","653.25","660.00","660.25","650.50","63.78K","-1.28%"
"Jun 25, 2013","656.75","654.00","661.00","652.00","76.14K","0.54%"
"Jun 26, 2013","664.50","658.50","667.00","658.50","84.39K","1.18%"
"Jun 27, 2013","667.25","664.00","673.00","660.50","89.22K","0.41%"
"Jun 28, 2013","679.25","668.00","685.50","652.25","37.86K","1.80%"
"Jul 01, 2013","655.50","678.50","690.00","653.50","18.28K","-3.50%"
"Jul 02, 2013","672.75","652.50","678.50","651.00","7.92K","2.63%"
"Jul 03, 2013","678.25","674.00","681.75","670.00","3.93K","0.82%"
"Jul 04, 2013","533.13","533.13","533.13","533.13","-","-21.40%"
"Jul 05, 2013","684.75","678.00","687.00","677.75","2.87K","28.44%"
"Jul 08, 2013","691.75","684.00","695.00","684.00","4.26K","1.02%"
"Jul 09, 2013","704.00","692.00","710.00","692.00","3.67K","1.77%"
"Jul 10, 2013","709.75","703.75","711.75","703.25","2.65K","0.82%"
"Jul 11, 2013","716.75","712.00","730.00","709.00","3.20K","0.99%"
"Jul 12, 2013","701.50","718.00","800.00","700.50","0.76K","-2.13%"
"Jul 15, 2013","536.25","542.50","543.75","534.50","50.49K","-23.56%"
"Jul 16, 2013","545.25","540.00","549.75","539.00","55.37K","1.68%"
"Jul 17, 2013","538.50","546.25","549.00","537.75","45.39K","-1.24%"
"Jul 18, 2013","541.00","537.50","542.50","532.00","69.58K","0.46%"
"Jul 19, 2013","544.00","539.75","545.50","536.75","77.72K","0.55%"
"Jul 22, 2013","540.75","544.25","545.00","536.25","49.04K","-0.60%"
"Jul 23, 2013","522.50","539.25","539.25","521.50","92.86K","-3.37%"
"Jul 24, 2013","508.25","522.50","524.25","507.75","103.14K","-2.73%"
"Jul 25, 2013","496.00","508.50","510.75","492.25","126.37K","-2.41%"
"Jul 26, 2013","492.00","495.25","499.75","490.00","65.92K","-0.81%"
"Jul 29, 2013","489.25","492.00","497.50","488.25","64.51K","-0.56%"
"Jul 30, 2013","495.50","489.75","497.25","489.50","64.59K","1.28%"
"Jul 31, 2013","499.00","495.50","499.50","493.00","76.26K","0.71%"
"Aug 01, 2013","487.50","499.00","499.75","486.50","68.28K","-2.30%"
"Aug 02, 2013","476.00","487.50","489.25","475.25","83.42K","-2.36%"
"Aug 05, 2013","469.25","473.00","475.00","465.50","74.63K","-1.42%"
"Aug 06, 2013","472.25","469.00","475.50","465.50","70.68K","0.64%"
"Aug 07, 2013","468.25","472.00","476.25","467.25","90.36K","-0.85%"
"Aug 08, 2013","473.50","468.00","475.50","468.00","90.62K","1.12%"
"Aug 09, 2013","465.75","473.00","476.75","464.00","80.18K","-1.64%"
"Aug 12, 2013","472.00","465.50","480.00","457.00","110.05K","1.34%"
"Aug 13, 2013","455.25","472.00","476.50","453.75","112.29K","-3.55%"
"Aug 14, 2013","464.75","455.25","465.75","455.00","80.63K","2.09%"
"Aug 15, 2013","481.50","465.00","485.00","464.25","81.20K","3.60%"
"Aug 16, 2013","473.75","481.00","483.75","468.50","62.89K","-1.61%"
"Aug 19, 2013","493.25","483.25","493.75","478.25","55.41K","4.12%"
"Aug 20, 2013","483.75","492.75","494.25","482.50","46.40K","-1.93%"
"Aug 21, 2013","498.00","483.50","499.50","482.00","74.95K","2.95%"
"Aug 22, 2013","487.50","497.00","498.75","486.50","67.92K","-2.11%"
"Aug 23, 2013","495.50","487.50","500.00","487.00","73.98K","1.64%"
"Aug 26, 2013","515.75","500.75","522.75","500.75","72.38K","4.09%"
"Aug 27, 2013","499.75","515.00","519.25","498.75","61.67K","-3.10%"
"Aug 28, 2013","504.25","500.00","506.75","495.50","62.70K","0.90%"
"Aug 29, 2013","497.25","503.75","504.50","496.00","62.09K","-1.39%"
"Aug 30, 2013","495.00","496.75","499.50","487.75","33.79K","-0.45%"
"Sep 03, 2013","498.00","501.25","504.50","486.00","12.79K","0.61%"
"Sep 04, 2013","494.00","497.00","497.00","487.50","8.03K","-0.80%"
"Sep 05, 2013","489.50","493.75","495.00","483.50","6.33K","-0.91%"
"Sep 06, 2013","491.50","489.25","492.50","484.25","3.03K","0.41%"
"Sep 09, 2013","477.25","491.00","493.50","475.50","5.83K","-2.90%"
"Sep 10, 2013","474.75","475.50","476.50","472.25","5.29K","-0.52%"
"Sep 11, 2013","479.75","474.50","480.25","473.00","2.89K","1.05%"
"Sep 12, 2013","479.00","479.75","485.75","466.25","2.13K","-0.16%"
"Sep 13, 2013","450.00","479.75","480.75","450.00","0.83K","-6.05%"
"Sep 16, 2013","456.50","457.50","462.00","454.00","96.54K","1.44%"
"Sep 17, 2013","454.00","457.00","468.50","453.25","142.92K","-0.55%"
"Sep 18, 2013","456.25","454.00","457.00","452.00","98.96K","0.50%"
"Sep 19, 2013","459.50","457.00","463.25","455.50","118.13K","0.71%"
"Sep 20, 2013","451.00","459.50","460.00","450.50","117.38K","-1.85%"
"Sep 23, 2013","453.25","450.00","455.00","448.25","85.79K","0.50%"
"Sep 24, 2013","448.75","452.50","457.00","448.00","102.42K","-0.99%"
"Sep 25, 2013","454.75","448.25","456.75","448.25","102.26K","1.34%"
"Sep 26, 2013","456.75","454.50","457.75","451.00","81.84K","0.44%"
"Sep 27, 2013","454.00","456.50","459.00","453.00","96.33K","-0.60%"
"Sep 30, 2013","441.50","452.50","462.00","440.75","231.38K","-2.75%"
"Oct 01, 2013","439.00","441.25","444.75","435.25","162.61K","-0.57%"
"Oct 02, 2013","439.00","438.75","441.00","435.00","110.68K","0.00%"
"Oct 03, 2013","439.25","438.75","443.75","438.00","97.17K","0.06%"
"Oct 04, 2013","443.25","439.50","443.75","438.75","80.71K","0.91%"
"Oct 07, 2013","449.25","442.75","449.50","441.50","148.38K","1.35%"
"Oct 08, 2013","441.75","448.50","449.75","439.75","127.96K","-1.67%"
"Oct 09, 2013","443.50","441.50","447.00","440.50","106.37K","0.40%"
"Oct 10, 2013","438.25","443.00","446.50","436.50","110.46K","-1.18%"
"Oct 11, 2013","433.25","436.50","437.00","432.50","95.88K","-1.14%"
"Oct 14, 2013","437.00","432.75","437.50","432.00","87.55K","0.87%"
"Oct 15, 2013","443.50","436.50","444.00","436.00","132.99K","1.49%"
"Oct 16, 2013","442.75","443.00","446.00","439.00","120.31K","-0.17%"
"Oct 17, 2013","443.00","442.00","446.50","441.50","109.64K","0.06%"
"Oct 18, 2013","441.50","442.50","447.75","440.00","113.29K","-0.34%"
"Oct 21, 2013","444.00","440.50","444.50","438.00","105.74K","0.57%"
"Oct 22, 2013","438.25","443.25","444.50","437.00","94.42K","-1.30%"
"Oct 23, 2013","442.75","438.00","446.25","437.50","154.66K","1.03%"
"Oct 24, 2013","440.25","442.00","444.50","438.50","145.52K","-0.56%"
"Oct 25, 2013","440.00","440.00","442.00","439.50","114.54K","-0.06%"
"Oct 28, 2013","430.75","439.00","440.00","430.25","197.96K","-2.10%"
"Oct 29, 2013","432.00","430.25","434.00","428.25","160.43K","0.29%"
"Oct 30, 2013","430.25","431.50","435.00","429.50","145.11K","-0.41%"
"Oct 31, 2013","428.25","430.00","436.25","427.00","226.90K","-0.46%"
"Nov 01, 2013","427.25","427.75","429.75","425.75","175.60K","-0.23%"
"Nov 04, 2013","426.25","426.25","428.75","425.25","154.96K","-0.23%"
"Nov 05, 2013","425.00","425.50","427.00","424.00","173.09K","-0.29%"
"Nov 06, 2013","421.25","424.50","426.00","420.75","203.38K","-0.88%"
"Nov 07, 2013","420.50","421.00","424.25","419.00","240.01K","-0.18%"
"Nov 08, 2013","426.75","419.50","429.50","415.50","367.86K","1.49%"
"Nov 11, 2013","434.75","427.25","437.25","427.25","256.56K","1.87%"
"Nov 12, 2013","432.25","434.25","438.00","430.25","176.53K","-0.58%"
"Nov 13, 2013","429.75","432.00","434.50","428.75","226.43K","-0.58%"
"Nov 14, 2013","426.50","429.75","431.25","425.50","166.63K","-0.76%"
"Nov 15, 2013","422.00","426.00","430.00","421.50","215.39K","-1.06%"
"Nov 18, 2013","412.00","421.50","422.50","411.50","251.10K","-2.37%"
"Nov 19, 2013","417.75","411.75","419.00","410.75","184.95K","1.40%"
"Nov 20, 2013","417.00","417.50","419.00","415.00","146.18K","-0.18%"
"Nov 21, 2013","423.00","417.00","424.00","416.75","184.36K","1.44%"
"Nov 22, 2013","422.25","422.25","426.75","420.50","191.25K","-0.18%"
"Nov 24, 2013","429.88","429.88","429.88","429.88","-","1.81%"
"Nov 25, 2013","424.75","422.50","426.50","422.25","122.50K","-1.19%"
"Nov 26, 2013","418.50","424.75","425.00","415.75","134.29K","-1.47%"
"Nov 27, 2013","417.25","418.00","422.25","416.25","132.01K","-0.30%"
"Nov 29, 2013","415.25","418.75","419.50","413.00","21.82K","-0.48%"
"Dec 02, 2013","416.50","414.75","417.25","410.00","14.98K","0.30%"
"Dec 03, 2013","422.00","416.50","423.00","414.75","9.18K","1.32%"
"Dec 04, 2013","425.50","421.50","430.00","418.00","7.67K","0.83%"
"Dec 05, 2013","422.75","425.50","426.25","420.50","2.39K","-0.65%"
"Dec 06, 2013","424.00","422.50","425.00","419.50","2.08K","0.30%"
"Dec 09, 2013","428.50","424.00","429.00","422.75","1.40K","1.06%"
"Dec 10, 2013","427.50","428.00","431.25","421.75","3.14K","-0.23%"
"Dec 11, 2013","431.25","427.50","432.00","426.00","1.78K","0.88%"
"Dec 12, 2013","428.25","431.25","431.75","424.25","1.68K","-0.70%"
"Dec 13, 2013","420.50","430.00","430.00","420.50","0.29K","-1.81%"
"Dec 16, 2013","423.25","425.75","426.50","420.50","114.42K","0.65%"
"Dec 17, 2013","426.75","423.00","429.00","422.00","89.62K","0.83%"
"Dec 18, 2013","425.00","426.00","429.75","423.00","81.54K","-0.41%"
"Dec 19, 2013","430.50","425.00","431.00","424.25","99.37K","1.29%"
